rating,text,date,trip_type,date_status,gpt_sentiment,predicted_tfidf,predicted_roberta
5,"AMAZING EXPERIENCE! we highly reccomend this specific company ""EVOLUTION EXPEDITIONS""  they are top notch, well organized, knowledgeable about the history of the dam and emerald cave.  MAGGIE was out guide and she is a pro!",Ginger JMay 202513 contributions0,,unknown_format,正面,正面,正面
5,Thank you Faith and Ryan for a wonderful experience.  You guys had so much patience and made it so much for us!😊I highly recommend Evolution Expeditions for your next adventure.,Kathryn MFriendsMay 20251 contribution1,,unknown_format,正面,正面,正面
5,"Thank you for sharing your kind words about Faith! We are so glad that she gave you such an enjoyable experience! Our guides take pride in their knowledge about the area, and Faith is a great example. So fun too!",Donald MFamiliesMay 20259 contributions1,,unknown_format,正面,正面,正面
5,"Thank you for the fantastic review! We're so glad to hear that Ray and Ryan helped make your experience smooth, fun, and well-organized. Their professionalism and attention to everyone's safety and enjoyment truly make a difference. We appreciate you joining Evolution Expeditions and  we hope to see you out on the water again soon! 🚣‍♂️🌟",Larry MMay 202516 contributions0,,unknown_format,正面,正面,正面
5,Kayaking on the Colorado River was a great way to get a break from the Las Vegas Strip. We would highly recommend our trip and our guide Jeff was so nice and patient with the beginners on the trip,Paula MApr 20255 contributions0,,unknown_format,正面,正面,正面
5,What an amazing experience and our guide Maddy was simply the best highly recommend if you are wanting to have a wonderful experience.,Francis VCouplesApr 20251 contribution0,,unknown_format,正面,正面,正面
5,"The kayaking in and off it self was wonderful, a nice length both for beginners and more experienced kayakers. A beautiful way to see the Colorado river and to experience the environment more hands on. The trip was made even better by our guide Faith. She pointed out both info about the natur around us and the history of it. It was an unexpected but highly appreciated part of the trip.","Bjarne P, SwedenFamiliesApr 20256 contributions1",,unknown_format,正面,正面,正面
5,Yeah Ray does a great job!  So glad to hear he made your trip so pleasurable!  We really like to think it's a great value for your money too!  Hope to see you again soon with Evolution Expeditions!,Amanda FCouplesApr 20251 contribution0,,unknown_format,正面,正面,正面
5,"Excellent trip to the Emerald cave with Madyson ‘Maddie’! She was so knowledge about the history of the Colorado River and a natural teacher. Highly recommend the experience, was the perfect amount of time on the water and exploring.",Alina KMar 20252 contributions0,,unknown_format,正面,正面,正面
5,"Best tour ever, beautiful experience and Ryan and Jeff are amazing guides. We were picked up from our hotel on the strip and every step the communication was perfect. Make sure to wear water compatible shoes!",Linda ZCouplesMar 20252 contributions0,,unknown_format,正面,正面,正面
5,It was absolutely beautiful! Ryan was a great guide and the company was super communicative.  (Apparently this review has to be 100 characters),"Kerry K, United StatesMar 20256 contributions0",,unknown_format,正面,正面,正面
5,Thank you for the Great review!  There's not much higher praise then return customers!  It lets us know we're doing it right!  Thank you again from the whole Evolution Expeditions team!,"Ann B, United StatesMar 202512 contributions1",,unknown_format,正面,負面,正面
5,Sounds like a great day with Ryan!  Thank you for choosing the Evolution Expeditions team!  We know there's lots of choices of things to do in Las Vegas and were honored you chose us!  Hope to see you again some time soon!,Resort629666Feb 20254 contributions0,,unknown_format,正面,正面,正面
5,"Excellent experience all-around and would definitely recommend. Faith, our guide, was wonderful and very knowledgeable about the local area, history, and wildlife. They provide everything and have nice boats and gear.",Resort565385CouplesFeb 20252 contributions1,,unknown_format,正面,正面,正面
5,Thank you so much for the great review!  We like to think all our guides go above and beyond to make an excellent experience.. But we know Faith will always provide a 5 STAR tour!  Thank you again for choosing the Evolution Expeditions team!,"Greg S, United StatesFeb 20257 contributions1",,unknown_format,正面,正面,正面
5,"Faith, our guide, was awesome!  Gave so much information on the history of the location and made us feel very safe.  We had a wonderful time it was a gorgeous 72 degree day and we will remember Emerald Cove the rest of our lives!",Matt RCouplesNov 20245 contributions1,,unknown_format,正面,正面,正面
5,"We had an amazing kayak trip on the Colorado River.  Our guide Burton was knowledgable and engaging.  The adventure is only an hour away from the Vegas strip, a great trip.",Linda HFamiliesNov 20241 contribution0,,unknown_format,正面,正面,正面
5,"Thank you for the great review! We're so glad to hear that you had an awesome time with Faith as your tour guide and learned a lot about the river!Evolution Expeditions Kayaking, Las Vegas",Miranda NFriendsOct 20241 contribution1,,unknown_format,正面,正面,正面
5,"Thank you for your kind words, Rick! I am delighted to hear that you had a great experience with Sal. His expertise in fauna and flora is truly impressive and he is able to cater to all levels of experience. We are happy that you thoroughly enjoyed your trip with us.",RickFamiliesOct 20243 contributions0,,unknown_format,正面,正面,正面
5,Thank you for your positive review! We're glad you enjoyed your tour and that Aaron was able to provide an informative and enjoyable experience. We hope you'll consider adding us to your list of must-dos again in the future!,Jennifer GCouplesOct 20241 contribution0,,unknown_format,正面,正面,正面
5,"Thank you for the kind review and recommendation! We're so glad to hear that you had a great day paddling to the Emerald Cave with Sal and Maggie! We hope to have you back again for a future adventure!Evolution Expeditions Kayaking, Las Vegas",Kelsey lSoloSep 20241 contribution0,,unknown_format,正面,正面,正面
5,"Thank you for the amazing review, Melissa! We are so glad to hear that you had a fun and informative time with Faith as your kayak guide to the Emerald Cave!Evolution Expeditions Kayaking, Las Vegas",Melissa RSep 202412 contributions0,,unknown_format,正面,正面,正面
5,"We had a fantastic day kayaking. Faith was an amazing guide, sharing her knowledge of the the area and wildlife. Unfortunately we didn't see any mountain goat, but we did get a little detour on the way back to our hotel and saw a group resting on the grass. It was a very enjoyable day, I highly recommend.",Natalie WFriendsSep 20241 contribution0,,unknown_format,正面,正面,正面
5,The emerald cave was simply amazing especially if your guide is Burton. The wild life and kayaking excursion was fascinating and refreshing. You will paddle roughly 4 miles on the lake and thus it’s advised to come well rested. If you are going in summer bring a hat and some sunscreen; Your going to need it.,AnthonySoloAug 202412 contributions0,,unknown_format,正面,正面,正面
