rating,text,sentiment,predicted_sentiment
5,We just walked in off the street and went straight inside. No cue and no charge. Stay as long or as short as you want to.,中立,中立
4,I love stopping into this place as it is so beautiful and amazing that it was built so long ago. Only reason for four stars is that it is no longer a quiet peaceful place you can pop into like it once was. There is a line out the door and you have to wait until enough people leave to be ushered in. Place is packed!,負面,負面
5,A bucket list item that was just like walking into an art history textbook. Beautiful space but a bit crowded - we went back at different times in the day and found the crowds varied.,中立,中立
5,"24 years ago, we walked straight into the interior and were able to contemplate in peace the incredible unsupported dome and the many shrines around the walls. Not so this time, the floor was packed, the hubbub was disturbing and the chances of that exclusive shot free of tourist bodies nonexistent. For all that, the dome is a marvel, just don't stand directly under the central opening on a rainy day!",負面,中立
4,"I didn't actually know we could go inside, nor that it is free to do so. Pantheon is an impressive building with all its pillars and artworks inside. As always with popular landmarks like this, please be careful of your belongings (pickpockets).",正面,中立
4,"Another spot in Rome that's a must to visit but again, very touristy outside, but nonetheless worth it.",中立,中立
5,It was awesome and very large. It’s just the people that make it less appealing since such a crowd doesn’t make the place inviting or comfortable.,中立,中立
5,You Will see many sights in Rome but not many that are In their original state. Built by the Romans .tip check out YouTube .,中立,中立
4,After hearing and reading a great deal about the Pantheon it was in real life a little disappointing. A bit like any Great Cathedral in the UK.,負面,負面
4,"When visiting Pantheon in the morning there was a exhibition so it was close until 12:30, we descided to go back later but if you are going with a group it could be worth asking them in advance how they do when this happens.When standing in line it went really fast since everyone goes basicly just around and then out again and there is no money beeing paid. Its important that you take off your hat and are silent in the building, if not you will be told.If you wish to get a good photo of the dome you will get this one just as you enter the building and go outside the building so dont hold the line, keep the line flowing. This building is one of the most preserved in rom and was during the acient time a place to worship the goods and later on became a memorytempel for important people in Rome.",中立,中立
5,It's definitely worth seeing but I wouldn't stand in line for an hour. Go early and beat the crowd. It's a magnificent piece of architecture.,中立,中立
